"REF_DATE","GEO","DGUID","Gender","Indicators","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-07","Atlantic Region","2021A00011","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434010","2.3.1.1","21.9","","","","1"
"2023-10","Atlantic Region","2021A00011","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434010","2.3.1.1","21.5","","","","1"
"2021-04","Atlantic Region","2021A00011","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434019","2.3.2.1","29.3","","","","1"
"2021-07","Atlantic Region","2021A00011","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434019","2.3.2.1","24.8","","","","1"
"2021-10","Atlantic Region","2021A00011","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434019","2.3.2.1","24.6","","","","1"
"2022-01","Atlantic Region","2021A00011","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434019","2.3.2.1","27.9","","","","1"
"2022-04","Atlantic Region","2021A00011","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434019","2.3.2.1","26.8","","","","1"
"2022-07","Atlantic Region","2021A00011","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434019","2.3.2.1","22.2","","","","1"
"2022-10","Atlantic Region","2021A00011","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434019","2.3.2.1","31.9","","","","1"
"2023-04","Atlantic Region","2021A00011","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434019","2.3.2.1","29.1","","","","1"
"2023-07","Atlantic Region","2021A00011","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434019","2.3.2.1","28.8","","","","1"
"2023-10","Atlantic Region","2021A00011","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434019","2.3.2.1","25.9","","","","1"
"2021-04","Atlantic Region","2021A00011","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434028","2.3.3.1","50.3","","","","1"
"2021-07","Atlantic Region","2021A00011","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434028","2.3.3.1","57.8","","","","1"
"2021-10","Atlantic Region","2021A00011","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434028","2.3.3.1","55.3","","","","1"
"2022-01","Atlantic Region","2021A00011","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434028","2.3.3.1","53.8","","","","1"
"2022-04","Atlantic Region","2021A00011","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434028","2.3.3.1","55.2","","","","1"
"2022-07","Atlantic Region","2021A00011","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434028","2.3.3.1","59.6","","","","1"
"2022-10","Atlantic Region","2021A00011","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434028","2.3.3.1","48.7","","","","1"
"2023-04","Atlantic Region","2021A00011","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434028","2.3.3.1","51.8","","","","1"
"2023-07","Atlantic Region","2021A00011","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434028","2.3.3.1","49.3","","","","1"
"2023-10","Atlantic Region","2021A00011","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434028","2.3.3.1","52.7","","","","1"
"2021-04","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434046","3.1.1.1","16.3","","","","1"
"2021-07","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434046","3.1.1.1","16.8","","","","1"
"2021-10","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434046","3.1.1.1","16.7","","","","1"
"2022-01","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434046","3.1.1.1","13.2","","","","1"
"2022-04","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434046","3.1.1.1","15.5","","","","1"
"2022-07","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434046","3.1.1.1","18.3","","","","1"
"2022-10","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434046","3.1.1.1","16.8","","","","1"
"2023-04","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434046","3.1.1.1","16.6","","","","1"
"2023-07","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434046","3.1.1.1","19.6","","","","1"
"2023-10","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434046","3.1.1.1","24.0","","","","1"
"2021-04","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434055","3.1.2.1","30.6","","","","1"
"2021-07","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434055","3.1.2.1","22.5","","","","1"
"2021-10","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434055","3.1.2.1","24.2","","","","1"
"2022-01","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434055","3.1.2.1","25.0","","","","1"
"2022-04","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434055","3.1.2.1","26.0","","","","1"
"2022-07","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434055","3.1.2.1","27.6","","","","1"
"2022-10","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434055","3.1.2.1","28.0","","","","1"
"2023-04","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434055","3.1.2.1","23.9","","","","1"
"2023-07","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434055","3.1.2.1","25.6","","","","1"
"2023-10","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434055","3.1.2.1","25.5","","","","1"
"2021-04","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434064","3.1.3.1","53.1","","","","1"
"2021-07","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434064","3.1.3.1","60.7","","","","1"
"2021-10","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434064","3.1.3.1","59.1","","","","1"
"2022-01","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434064","3.1.3.1","61.7","","","","1"
"2022-04","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434064","3.1.3.1","58.4","","","","1"
"2022-07","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434064","3.1.3.1","54.1","","","","1"
"2022-10","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434064","3.1.3.1","55.2","","","","1"
"2023-04","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434064","3.1.3.1","59.5","","","","1"
"2023-07","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434064","3.1.3.1","54.8","","","","1"
"2023-10","Newfoundland and Labrador","2021A000210","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434064","3.1.3.1","50.5","","","","1"
"2021-04","Newfoundland and Labrador","2021A000210","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434082","3.2.1.1","17.9","","","","1"
"2021-07","Newfoundland and Labrador","2021A000210","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434082","3.2.1.1","17.0","","","","1"
"2021-10","Newfoundland and Labrador","2021A000210","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434082","3.2.1.1","15.8","","","","1"
"2022-01","Newfoundland and Labrador","2021A000210","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434082","3.2.1.1","14.3","","","","1"
"2022-04","Newfoundland and Labrador","2021A000210","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434082","3.2.1.1","18.1","","","","1"
"2022-07","Newfoundland and Labrador","2021A000210","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434082","3.2.1.1","22.0","","","","1"
"2022-10","Newfoundland and Labrador","2021A000210","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434082","3.2.1.1","18.7","","","","1"
"2023-04","Newfoundland and Labrador","2021A000210","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434082","3.2.1.1","19.1","","","","1"
"2023-07","Newfoundland and Labrador","2021A000210","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434082","3.2.1.1","17.8","","","","1"
"2023-10","Newfoundland and Labrador","2021A000210","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434082","3.2.1.1","21.6","","","","1"
"2021-04","Newfoundland and Labrador","2021A000210","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434091","3.2.2.1","34.2","","","","1"
"2021-07","Newfoundland and Labrador","2021A000210","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434091","3.2.2.1","23.3","","","","1"
"2021-10","Newfoundland and Labrador","2021A000210","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434091","3.2.2.1","22.9","","","","1"
"2022-01","Newfoundland and Labrador","2021A000210","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434091","3.2.2.1","19.7","","","","1"
"2022-04","Newfoundland and Labrador","2021A000210","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434091","3.2.2.1","24.9","","","","1"
